IDConsulta;Creation_Time;Index_Suggestions_Flag;Warnings_Flag;Table_Scan_Flag;Index_Scan_Flag;last_execution_time;last_worker_time;last_logical_reads;last_elapsed_time;Categoria
277;2025-02-28 06:41:20.077;0;1;0;1;2025-02-28 06:41:20.087;9653;16;9655;1
278;2025-02-28 06:41:16.660;0;0;0;1;2025-02-28 06:41:16.690;687112;47835;381259;1
279;2025-02-28 06:41:39.670;0;1;0;1;2025-02-28 06:41:39.700;27717;4084;30077;1
280;2025-02-28 06:41:33.357;0;0;0;1;2025-02-28 06:41:33.403;727568;47835;224657;1
281;2025-02-28 06:41:33.357;0;0;0;1;2025-02-28 06:41:44.733;748294;47835;256053;1
282;2025-02-28 06:41:52.013;0;0;0;1;2025-02-28 06:41:52.013;1207;16;1208;1
283;2025-02-28 06:41:00.413;0;0;0;1;2025-02-28 06:41:57.023;941155;47857;587606;1
284;2025-02-28 06:42:08.677;0;0;0;1;2025-02-28 06:42:08.683;2175;16;2177;1
285;2025-02-28 06:42:08.677;0;0;0;1;2025-02-28 06:42:13.700;1623;16;1624;1
286;2025-02-28 06:42:27.293;0;1;0;1;2025-02-28 06:42:27.323;26540;3435;26542;1
287;2025-02-28 06:42:22.623;0;0;0;1;2025-02-28 06:42:22.657;1044609;47835;627057;1
288;2025-02-28 06:42:31.360;0;0;0;1;2025-02-28 06:42:31.360;201;2;444;2
289;2025-02-28 06:42:37.560;0;0;0;1;2025-02-28 06:42:37.587;626;20;627;2
290;2025-02-28 06:42:48.663;0;0;0;1;2025-02-28 06:42:48.667;525;2;527;2
291;2025-02-28 06:42:43.637;0;1;0;1;2025-02-28 06:42:43.647;7895;16;7897;1
292;2025-02-28 06:43:21.517;0;0;0;1;2025-02-28 06:43:21.517;116;2;117;2
293;2025-02-28 06:43:13.457;0;0;0;1;2025-02-28 06:43:13.463;1784;16;1786;1
294;2025-02-28 06:43:33.797;0;1;0;1;2025-02-28 06:43:33.803;6993;16;6994;1
295;2025-02-28 06:43:31.777;0;0;0;1;2025-02-28 06:43:31.783;4847;16;4849;1
296;2025-02-28 06:43:46.160;0;0;0;1;2025-02-28 06:43:46.203;5250;1284;12376;1
297;2025-02-28 06:43:59.873;0;1;0;1;2025-02-28 06:43:59.897;22814;3435;22816;1
298;2025-02-28 06:43:33.797;0;1;0;1;2025-02-28 06:43:52.853;5489;16;5490;1
299;2025-02-28 06:43:21.517;0;0;0;1;2025-02-28 06:44:05.933;54;2;55;2
300;2025-02-28 06:43:46.160;0;0;0;1;2025-02-28 06:44:10.937;3709;1260;3775;1
301;2025-02-28 06:44:27.420;0;0;0;1;2025-02-28 06:44:27.427;1925;3;2232;1
302;2025-02-28 06:44:24.020;0;0;0;1;2025-02-28 06:44:24.020;265;2;266;2
303;2025-02-28 06:44:29.040;0;0;0;1;2025-02-28 06:44:29.070;906;20;907;2
304;2025-02-28 06:44:26.030;0;0;0;1;2025-02-28 06:44:26.030;196;2;197;2
305;2025-02-28 06:44:24.020;0;0;0;1;2025-02-28 06:44:35.237;131;2;132;2
306;2025-02-28 06:44:39.440;0;1;0;1;2025-02-28 06:44:39.450;955;16;956;1
307;2025-02-28 06:44:49.970;0;1;0;1;2025-02-28 06:44:49.973;3602;16;3603;1
308;2025-02-28 06:44:47.520;0;0;0;1;2025-02-28 06:44:47.670;1786652;47370;1385452;1
309;2025-02-28 06:45:00.070;0;0;0;1;2025-02-28 06:45:00.070;138;2;138;2
310;2025-02-28 06:44:49.970;0;1;0;1;2025-02-28 06:44:52.990;5110;16;5111;1
311;2025-02-28 06:44:49.970;0;1;0;1;2025-02-28 06:45:02.183;2837;16;2837;1
312;2025-02-28 06:45:05.360;0;0;0;1;2025-02-28 06:45:05.363;4443;2;10790;1
313;2025-02-28 06:45:08.230;0;0;0;1;2025-02-28 06:45:08.263;722739;47835;395191;1
314;2025-02-28 06:45:05.207;0;0;0;1;2025-02-28 06:45:05.410;1305;16;1306;1
315;2025-02-28 06:45:26.833;0;0;0;1;2025-02-28 06:45:26.833;343;2;344;2
316;2025-02-28 06:45:28.353;0;0;0;1;2025-02-28 06:45:28.410;716585;47835;238814;1
317;2025-02-28 06:45:38.663;0;0;0;1;2025-02-28 06:45:38.683;561;20;561;2
318;2025-02-28 06:45:26.833;0;0;0;1;2025-02-28 06:45:36.850;108;2;109;2
319;2025-02-28 06:45:49.477;0;0;0;0;2025-02-28 06:45:49.500;76;0;77;2
320;2025-02-28 06:45:46.927;0;0;0;1;2025-02-28 06:45:47.053;689676;47857;402098;1
321;2025-02-28 06:45:40.863;0;0;0;1;2025-02-28 06:45:40.870;829;16;830;2
322;2025-02-28 06:45:26.833;0;0;0;1;2025-02-28 06:45:53.510;120;2;120;2
323;2025-02-28 06:45:55.520;0;0;0;1;2025-02-28 06:45:55.527;6244;16;6246;1
324;2025-02-28 06:45:28.353;0;0;0;1;2025-02-28 06:46:02.533;829856;47835;640112;1
325;2025-02-28 06:46:02.460;0;0;0;1;2025-02-28 06:46:02.497;5134;1284;12257;1
326;2025-02-28 06:45:49.477;0;0;0;0;2025-02-28 06:46:16.217;23;0;24;2
327;2025-02-28 06:46:20.563;0;0;0;1;2025-02-28 06:46:20.580;888228;47835;587627;1
328;2025-02-28 06:45:55.520;0;0;0;1;2025-02-28 06:46:21.110;2728;16;2729;1
329;2025-02-28 06:45:49.477;0;0;0;0;2025-02-28 06:46:24.933;33;0;33;2
330;2025-02-28 06:46:20.563;0;0;0;1;2025-02-28 06:46:22.353;1184953;47835;577293;1
331;2025-02-28 06:45:28.353;0;0;0;1;2025-02-28 06:46:29.937;778293;47835;351436;1
332;2025-02-28 06:45:40.863;0;0;0;1;2025-02-28 06:46:28.180;1476;16;1477;1
333;2025-02-28 06:46:05.510;0;0;0;1;2025-02-28 06:46:38.307;1115;16;1115;1
334;2025-02-28 06:46:39.220;0;0;0;1;2025-02-28 06:46:39.220;332;2;332;2
335;2025-02-28 06:46:35.293;0;1;0;1;2025-02-28 06:46:35.300;3000;16;3001;1
336;2025-02-28 06:45:38.663;0;0;0;1;2025-02-28 06:46:45.260;697;20;698;2
337;2025-02-28 06:45:26.833;0;0;0;1;2025-02-28 06:46:44.843;131;2;131;2
338;2025-02-28 06:46:48.853;0;1;0;1;2025-02-28 06:46:48.870;17923;3435;17924;1
339;2025-02-28 06:46:20.563;0;0;0;1;2025-02-28 06:46:42.317;954785;47835;522788;1
340;2025-02-28 06:46:58.277;0;0;0;1;2025-02-28 06:46:58.277;119;2;120;2
341;2025-02-28 06:46:48.853;0;1;0;1;2025-02-28 06:46:56.093;37485;3399;37490;1
342;2025-02-28 06:45:55.520;0;0;0;1;2025-02-28 06:46:51.893;5301;16;5302;1
343;2025-02-28 06:46:39.220;0;0;0;1;2025-02-28 06:47:10.583;60;2;61;2
344;2025-02-28 06:45:49.477;0;0;0;0;2025-02-28 06:47:18.613;35;0;35;2
345;2025-02-28 06:45:40.863;0;0;0;1;2025-02-28 06:47:13.183;1454;16;1455;1
346;2025-02-28 06:46:48.853;0;1;0;1;2025-02-28 06:47:26.757;23228;3399;23229;1
347;2025-02-28 06:47:29.627;0;0;0;1;2025-02-28 06:47:29.627;143;2;143;2
348;2025-02-28 06:46:20.563;0;0;0;1;2025-02-28 06:47:21.380;692743;47835;370954;1
349;2025-02-28 06:46:05.510;0;0;0;1;2025-02-28 06:47:39.800;1081;16;1082;1
350;2025-02-28 06:45:49.477;0;0;0;0;2025-02-28 06:47:43.807;71;0;72;2
351;2025-02-28 06:46:39.220;0;0;0;1;2025-02-28 06:47:42.807;131;2;132;2
352;2025-02-28 06:46:39.220;0;0;0;1;2025-02-28 06:47:56.330;130;2;131;2
353;2025-02-28 06:46:48.853;0;1;0;1;2025-02-28 06:47:58.887;17391;3403;17392;1
379;2025-02-28 06:45:40.863;0;0;0;1;2025-02-28 06:49:19.430;1577;16;1578;1
380;2025-02-28 06:49:28.340;0;0;0;1;2025-02-28 06:49:28.343;639;3;640;2
381;2025-02-28 06:45:55.520;0;0;0;1;2025-02-28 06:49:29.540;4342;16;4343;1
354;2025-02-28 06:45:46.927;0;0;0;1;2025-02-28 06:48:00.337;726751;47857;435429;1
355;2025-02-28 06:46:05.510;0;0;0;1;2025-02-28 06:48:07.790;2218;16;2220;1
356;2025-02-28 06:45:28.353;0;0;0;1;2025-02-28 06:48:06.913;746620;47835;235927;1
357;2025-02-28 06:45:40.863;0;0;0;1;2025-02-28 06:48:05.783;793;16;794;2
358;2025-02-28 06:46:39.220;0;0;0;1;2025-02-28 06:48:18.823;134;2;134;2
359;2025-02-28 06:45:55.520;0;0;0;1;2025-02-28 06:48:11.803;3139;16;3140;1
360;2025-02-28 06:48:27.703;0;0;0;1;2025-02-28 06:48:27.703;166;2;167;2
361;2025-02-28 06:48:27.713;0;0;0;1;2025-02-28 06:48:27.757;754228;47835;355787;1
362;2025-02-28 06:45:38.663;0;0;0;1;2025-02-28 06:48:30.040;258;20;258;2
363;2025-02-28 06:48:27.710;0;0;0;1;2025-02-28 06:48:27.863;452031;47857;382351;1
364;2025-02-28 06:48:27.703;0;0;0;0;2025-02-28 06:48:27.707;38;0;39;2
365;2025-02-28 06:45:49.477;0;0;0;0;2025-02-28 06:48:33.047;38;0;38;2
366;2025-02-28 06:45:28.353;0;0;0;1;2025-02-28 06:48:39.063;725483;47835;242198;1
367;2025-02-28 06:45:49.477;0;0;0;0;2025-02-28 06:48:44.317;34;0;34;2
368;2025-02-28 06:46:48.853;0;1;0;1;2025-02-28 06:48:46.323;23657;3399;23659;1
369;2025-02-28 06:45:40.863;0;0;0;1;2025-02-28 06:48:42.310;1630;16;1631;1
370;2025-02-28 06:48:27.703;0;0;0;1;2025-02-28 06:48:58.727;149;2;150;2
371;2025-02-28 06:47:29.627;0;0;0;1;2025-02-28 06:48:51.287;76;2;77;2
372;2025-02-28 06:46:20.563;0;0;0;1;2025-02-28 06:48:54.360;764904;47835;445134;1
373;2025-02-28 06:45:40.863;0;0;0;1;2025-02-28 06:48:50.353;695;16;695;2
374;2025-02-28 06:46:58.277;0;0;0;1;2025-02-28 06:49:05.297;112;2;112;2
375;2025-02-28 06:45:26.833;0;0;0;1;2025-02-28 06:49:03.730;126;2;126;2
376;2025-02-28 06:49:09.743;0;1;0;1;2025-02-28 06:49:09.753;1072;16;1073;1
377;2025-02-28 06:45:28.353;0;0;0;1;2025-02-28 06:49:09.240;547778;47835;165836;1
378;2025-02-28 06:46:58.277;0;0;0;1;2025-02-28 06:49:16.420;103;2;104;2
382;2025-02-28 06:48:27.703;0;0;0;1;2025-02-28 06:49:32.347;93;2;93;2
383;2025-02-28 06:45:46.927;0;0;0;1;2025-02-28 06:49:38.623;818085;47857;488786;1
384;2025-02-28 06:45:55.520;0;0;0;1;2025-02-28 06:49:31.547;1412;16;1413;1
385;2025-02-28 06:45:38.663;0;0;0;1;2025-02-28 06:49:43.357;289;20;289;2
386;2025-02-28 06:45:26.833;0;0;0;1;2025-02-28 06:49:40.823;63;2;64;2
387;2025-02-28 06:45:46.927;0;0;0;1;2025-02-28 06:49:42.120;791510;47857;421400;1
388;2025-02-28 06:45:28.353;0;0;0;1;2025-02-28 06:49:45.830;774430;47835;234352;1
389;2025-02-28 06:45:40.863;0;0;0;1;2025-02-28 06:49:47.553;1746;16;1747;1
558;2025-02-28 06:45:38.663;0;0;0;1;2025-02-28 06:59:58.193;709;20;710;2
559;2025-02-28 06:45:55.520;0;0;0;1;2025-02-28 06:59:55.340;3534;16;3535;1
560;2025-02-28 06:46:58.277;0;0;0;1;2025-02-28 07:00:03.220;112;2;112;2
561;2025-02-28 06:45:28.353;0;0;0;1;2025-02-28 07:00:06.357;752481;47835;243127;1
562;2025-02-28 06:46:39.220;0;0;0;1;2025-02-28 07:00:12.240;89;2;89;2
563;2025-02-28 06:45:26.833;0;0;0;1;2025-02-28 07:00:17.247;125;2;125;2
564;2025-02-28 06:46:02.460;0;0;0;1;2025-02-28 07:00:14.603;6026;1257;6027;1
565;2025-02-28 06:48:27.703;0;0;0;0;2025-02-28 07:00:10.857;38;0;38;2
566;2025-02-28 06:46:58.277;0;0;0;1;2025-02-28 07:00:21.253;102;2;102;2
567;2025-02-28 06:48:27.703;0;0;0;1;2025-02-28 07:00:27.053;169;2;170;2
568;2025-02-28 06:48:27.713;0;0;0;1;2025-02-28 07:00:22.873;681856;47835;286370;1
569;2025-02-28 06:56:58.210;0;0;0;1;2025-02-28 07:00:22.913;435338;47835;374022;1
570;2025-02-28 06:49:09.743;0;1;0;1;2025-02-28 07:00:21.690;508;16;509;1
571;2025-02-28 06:46:20.563;0;0;0;1;2025-02-28 07:00:21.623;766561;47835;423581;1
572;2025-02-28 06:46:39.220;0;0;0;1;2025-02-28 07:00:35.323;94;2;94;2
573;2025-02-28 06:45:40.863;0;0;0;1;2025-02-28 07:00:35.317;990;16;991;2
574;2025-02-28 06:45:55.520;0;0;0;1;2025-02-28 07:00:32.150;3020;16;3021;1
575;2025-02-28 06:46:58.277;0;0;0;1;2025-02-28 07:00:50.353;94;2;95;2
576;2025-02-28 06:56:58.210;0;0;0;1;2025-02-28 07:00:48.373;487368;47835;198300;1
577;2025-02-28 06:49:09.743;0;1;0;1;2025-02-28 07:00:42.363;930;16;931;1
648;2025-02-28 06:47:29.627;0;0;0;1;2025-02-28 07:04:22.557;134;2;135;2
649;2025-02-28 06:45:40.863;0;0;0;1;2025-02-28 07:04:29.570;2366;16;2368;1
1062;2025-02-28 06:48:27.713;0;0;0;1;2025-02-28 07:59:05.323;539779;47835;152467;1
1063;2025-02-28 06:45:26.833;0;0;0;1;2025-02-28 07:59:05.320;122;2;123;2
1064;2025-02-28 07:32:37.390;0;1;0;1;2025-02-28 07:59:03.183;14895;3403;14896;1
1065;2025-02-28 06:46:39.220;0;0;0;1;2025-02-28 07:59:11.830;55;2;55;2
1066;2025-02-28 07:32:37.390;0;1;0;1;2025-02-28 07:59:13.217;14630;3399;28965;1
1067;2025-02-28 06:46:39.220;0;0;0;1;2025-02-28 07:59:22.320;48;2;48;2
1068;2025-02-28 06:56:58.210;0;0;0;1;2025-02-28 07:59:26.590;494343;47835;161484;1
1069;2025-02-28 07:44:12.590;0;0;0;1;2025-02-28 07:59:22.260;313593;47835;129530;1
1070;2025-02-28 06:46:39.220;0;0;0;1;2025-02-28 07:59:43.590;51;2;51;2
1071;2025-02-28 07:34:29.240;0;0;0;1;2025-02-28 07:59:43.507;75;4;76;2
1072;2025-02-28 07:32:37.390;0;1;0;1;2025-02-28 07:59:43.530;18228;3399;33910;1
1073;2025-02-28 06:56:58.210;0;0;0;1;2025-02-28 07:59:46.797;371355;47835;127009;1
1074;2025-02-28 06:50:23.790;1;0;0;1;2025-02-28 07:59:46.860;5392;61;5393;1
1075;2025-02-28 06:47:29.627;0;0;0;1;2025-02-28 07:59:46.860;106;2;107;2
1132;2025-02-28 07:32:37.390;0;1;0;1;2025-02-28 08:06:51.717;23456;3399;23458;1
1133;2025-02-28 06:46:58.277;0;0;0;1;2025-02-28 08:07:18.443;63;2;64;2
1134;2025-02-28 06:46:05.510;0;0;0;1;2025-02-28 08:07:17.833;737;16;738;2
1135;2025-02-28 07:48:53.560;0;0;0;1;2025-02-28 08:07:17.780;500084;47835;143520;1
1136;2025-02-28 06:50:23.883;0;0;0;1;2025-02-28 08:07:18.450;2789;1260;2790;1
1137;2025-02-28 06:47:09.163;0;0;0;1;2025-02-28 08:07:34.357;9939;38;16820;1
1138;2025-02-28 06:52:51.153;0;0;0;1;2025-02-28 08:07:49.210;168;4;168;2
1139;2025-02-28 07:33:44.840;0;0;0;1;2025-02-28 08:08:09.613;2934;1260;2935;1
1140;2025-02-28 06:52:51.153;0;0;0;1;2025-02-28 08:08:30.487;96;4;96;2
1141;2025-02-28 07:32:37.407;0;0;0;1;2025-02-28 08:08:20.873;258324;47857;238534;1
1142;2025-02-28 07:48:53.560;0;0;0;1;2025-02-28 08:08:20.820;363558;47835;205746;1
1143;2025-02-28 06:46:58.277;0;0;0;1;2025-02-28 08:08:39.517;72;2;73;2
1144;2025-02-28 06:46:39.220;0;0;0;1;2025-02-28 08:08:39.520;33;2;33;2
1076;2025-02-28 06:45:26.833;0;0;0;1;2025-02-28 08:00:01.930;58;2;58;2
1077;2025-02-28 06:46:39.220;0;0;0;1;2025-02-28 08:00:13.950;185;2;186;2
1078;2025-02-28 06:49:09.743;0;1;0;1;2025-02-28 08:00:12.940;875;16;875;1
1079;2025-02-28 06:45:26.833;0;0;0;1;2025-02-28 08:00:36.130;51;2;51;2
1080;2025-02-28 06:51:44.733;0;0;0;1;2025-02-28 08:00:48.987;2688;16;2688;1
1081;2025-02-28 07:32:37.407;0;0;0;1;2025-02-28 08:00:51.297;287729;47857;126057;1
1082;2025-02-28 06:49:09.743;0;1;0;1;2025-02-28 08:00:51.367;374;16;374;1
1083;2025-02-28 06:45:38.663;0;0;0;1;2025-02-28 08:01:00.993;132;20;132;2
1084;2025-02-28 06:45:40.863;0;0;0;1;2025-02-28 08:01:01.000;540;16;540;2
1085;2025-02-28 07:36:39.670;0;0;0;0;2025-02-28 08:01:04.430;33;0;34;2
1086;2025-02-28 06:46:58.277;0;0;0;1;2025-02-28 08:01:11.557;60;2;60;2
1087;2025-02-28 07:33:44.840;0;0;0;1;2025-02-28 08:01:32.137;1739;1260;1740;1
1088;2025-02-28 06:45:26.833;0;0;0;1;2025-02-28 08:01:47.573;39;2;39;2
1089;2025-02-28 07:32:37.407;0;0;0;1;2025-02-28 08:01:42.153;315397;47857;350816;1
1090;2025-02-28 07:48:53.560;0;0;0;1;2025-02-28 08:01:47.510;438254;47835;129148;1
1091;2025-02-28 06:48:27.710;0;0;0;1;2025-02-28 08:01:48.043;308030;47857;128184;1
1092;2025-02-28 06:46:39.220;0;0;0;1;2025-02-28 08:01:59.180;118;2;119;2
1093;2025-02-28 06:48:27.703;0;0;0;1;2025-02-28 08:01:54.793;63;2;63;2
1094;2025-02-28 07:33:15.803;1;0;0;1;2025-02-28 08:02:02.013;7451;61;7452;1
1095;2025-02-28 06:48:27.703;0;0;0;0;2025-02-28 08:02:05.187;55;0;55;2
1096;2025-02-28 06:46:58.277;0;0;0;1;2025-02-28 08:02:13.037;152;2;153;2
1097;2025-02-28 06:46:39.220;0;0;0;1;2025-02-28 08:02:40.237;106;2;106;2
1098;2025-02-28 07:32:37.390;0;1;0;1;2025-02-28 08:02:51.090;8585;3403;8586;1
1099;2025-02-28 06:49:09.743;0;1;0;1;2025-02-28 08:02:51.243;468;16;468;1
1100;2025-02-28 06:46:58.277;0;0;0;1;2025-02-28 08:03:08.120;54;2;55;2
1101;2025-02-28 06:53:11.200;0;1;0;1;2025-02-28 08:03:05.267;37903;633;39257;1
1102;2025-02-28 06:48:27.710;0;0;0;1;2025-02-28 08:03:05.290;322051;47857;131219;1
1103;2025-02-28 06:56:58.210;0;0;0;1;2025-02-28 08:03:17.430;339478;47835;129651;1
1104;2025-02-28 06:49:09.743;0;1;0;1;2025-02-28 08:03:15.123;449;16;450;1
1105;2025-02-28 06:49:09.743;0;1;0;1;2025-02-28 08:03:24.280;408;16;408;1
1106;2025-02-28 06:45:26.833;0;0;0;1;2025-02-28 08:03:32.683;50;2;51;2
1245;2025-02-28 07:36:39.670;0;0;0;0;2025-02-28 08:20:03.200;73;0;74;2
1246;2025-02-28 06:45:38.663;0;0;0;1;2025-02-28 08:20:15.453;261;20;261;2
1247;2025-02-28 07:32:37.407;0;0;0;1;2025-02-28 08:20:15.433;462540;47857;164929;1
1248;2025-02-28 07:32:37.390;0;1;0;1;2025-02-28 08:20:36.620;18744;3399;18746;1
1249;2025-02-28 06:50:23.790;1;0;0;1;2025-02-28 08:20:35.603;4545;61;4546;1
1250;2025-02-28 06:51:44.733;0;0;0;1;2025-02-28 08:20:46.613;5191;16;5251;1
1251;2025-02-28 06:45:38.663;0;0;0;1;2025-02-28 08:21:00.660;580;20;581;2
1252;2025-02-28 06:56:58.210;0;0;0;1;2025-02-28 08:21:12.653;295646;47835;113186;1
1253;2025-02-28 06:52:51.153;0;0;0;1;2025-02-28 08:21:38.360;218;4;219;2
1254;2025-02-28 06:49:28.340;0;0;0;1;2025-02-28 08:21:32.700;209;3;209;2
1255;2025-02-28 06:50:23.883;0;0;0;1;2025-02-28 08:21:30.980;2666;1260;2667;1
1256;2025-02-28 06:46:39.220;0;0;0;1;2025-02-28 08:21:45.430;49;2;50;2
1257;2025-02-28 06:53:11.200;0;1;0;1;2025-02-28 08:21:55.913;30431;633;30433;1
1258;2025-02-28 07:32:37.407;0;0;0;1;2025-02-28 08:21:53.740;248826;47857;121845;1
1259;2025-02-28 06:49:28.340;0;0;0;1;2025-02-28 08:22:22.897;1472;3;1473;1
1260;2025-02-28 06:49:28.340;0;0;0;1;2025-02-28 08:22:40.983;236;3;236;2
1261;2025-02-28 06:45:38.663;0;0;0;1;2025-02-28 08:22:55.993;444;20;445;2
1262;2025-02-28 06:45:26.833;0;0;0;1;2025-02-28 08:22:56.013;45;2;45;2
1263;2025-02-28 06:48:27.703;0;0;0;1;2025-02-28 08:23:07.023;320;2;321;2
1264;2025-02-28 07:32:37.390;0;0;0;1;2025-02-28 08:23:22.170;1758;16;1758;1
1265;2025-02-28 06:49:09.743;0;1;0;1;2025-02-28 08:23:30.563;315;16;315;1
1266;2025-02-28 06:46:58.277;0;0;0;1;2025-02-28 08:23:32.187;67;2;67;2
1267;2025-02-28 06:45:38.663;0;0;0;1;2025-02-28 08:23:49.327;204;20;204;2
1268;2025-02-28 07:33:44.840;0;0;0;1;2025-02-28 08:23:49.340;7398;1257;19153;1
1146;2025-02-28 06:50:23.883;0;0;0;1;2025-02-28 08:08:39.493;7209;1260;7211;1
1147;2025-02-28 06:48:27.703;0;0;0;1;2025-02-28 08:08:48.133;127;2;128;2
1148;2025-02-28 06:45:38.663;0;0;0;1;2025-02-28 08:08:48.720;471;20;471;2
1149;2025-02-28 06:46:05.510;0;0;0;1;2025-02-28 08:08:55.727;1265;16;1265;1
1150;2025-02-28 06:49:09.743;0;1;0;1;2025-02-28 08:08:59.143;283;16;284;1
1151;2025-02-28 06:53:11.200;0;1;0;1;2025-02-28 08:09:12.823;43634;633;43637;1
1152;2025-02-28 06:48:27.703;0;0;0;1;2025-02-28 08:09:14.177;70;2;70;2
1153;2025-02-28 06:46:58.277;0;0;0;1;2025-02-28 08:09:29.187;126;2;127;2
1154;2025-02-28 06:49:09.743;0;1;0;1;2025-02-28 08:09:26.877;439;16;440;1
1155;2025-02-28 07:33:44.840;0;0;0;1;2025-02-28 08:09:34.207;5405;1260;5406;1
1156;2025-02-28 06:48:27.703;0;0;0;1;2025-02-28 08:09:49.223;164;2;165;2
1157;2025-02-28 06:47:29.627;0;0;0;1;2025-02-28 08:09:46.913;247;2;248;2
1158;2025-02-28 06:49:28.340;0;0;0;1;2025-02-28 08:09:59.070;845;3;846;2
1159;2025-02-28 07:33:44.840;0;0;0;1;2025-02-28 08:09:57.233;5267;1257;5268;1
1160;2025-02-28 06:48:27.710;0;0;0;1;2025-02-28 08:09:51.920;392905;47857;141229;1
1161;2025-02-28 06:51:44.733;0;0;0;1;2025-02-28 08:10:18.090;2722;16;2722;1
1162;2025-02-28 06:45:38.663;0;0;0;1;2025-02-28 08:10:38.597;490;20;491;2
1163;2025-02-28 07:32:37.390;0;1;0;1;2025-02-28 08:10:32.567;26521;3399;26524;1
1164;2025-02-28 07:33:15.803;1;0;0;1;2025-02-28 08:10:53.607;14093;61;14096;1
1165;2025-02-28 06:50:23.790;1;0;0;1;2025-02-28 08:10:54.143;8038;61;8039;1
1166;2025-02-28 07:32:37.390;0;1;0;1;2025-02-28 08:11:08.633;17711;3403;17712;1
1167;2025-02-28 07:34:29.240;0;0;0;1;2025-02-28 08:11:18.690;189;4;190;2
1168;2025-02-28 06:45:26.833;0;0;0;1;2025-02-28 08:11:21.187;77;2;78;2
1169;2025-02-28 06:46:58.277;0;0;0;1;2025-02-28 08:11:31.703;154;2;154;2
1170;2025-02-28 06:49:28.340;0;0;0;1;2025-02-28 08:11:48.947;773;3;774;2
1171;2025-02-28 07:32:37.390;0;0;0;1;2025-02-28 08:11:41.740;2096;16;2097;1
1172;2025-02-28 06:46:39.220;0;0;0;1;2025-02-28 08:11:52.217;64;2;64;2
1173;2025-02-28 07:36:39.670;0;0;0;0;2025-02-28 08:11:54.957;66;0;67;2
1174;2025-02-28 06:46:58.277;0;0;0;1;2025-02-28 08:12:12.987;151;2;152;2
1175;2025-02-28 06:49:28.340;0;0;0;1;2025-02-28 08:12:13.290;679;3;680;2
1176;2025-02-28 06:46:39.220;0;0;0;1;2025-02-28 08:12:17.997;134;2;135;2
1177;2025-02-28 06:49:09.743;0;1;0;1;2025-02-28 08:12:51.030;658;16;658;1
1210;2025-02-28 07:44:12.590;0;0;0;1;2025-02-28 08:16:01.937;284269;47835;124119;1
1178;2025-02-28 06:48:27.710;0;0;0;1;2025-02-28 08:12:52.377;338633;47857;123430;1
1179;2025-02-28 06:46:39.220;0;0;0;1;2025-02-28 08:13:01.507;44;2;45;2
1180;2025-02-28 07:32:37.407;0;0;0;1;2025-02-28 08:13:06.040;1371;16;1372;1
1181;2025-02-28 06:49:28.340;0;0;0;1;2025-02-28 08:13:17.050;241;3;242;2
1182;2025-02-28 06:47:29.627;0;0;0;1;2025-02-28 08:13:13.577;75;2;76;2
1183;2025-02-28 06:45:38.663;0;0;0;1;2025-02-28 08:13:27.180;125;20;126;2
1184;2025-02-28 06:50:23.883;0;0;0;1;2025-02-28 08:13:25.600;5431;1257;5433;1
1185;2025-02-28 06:48:27.703;0;0;0;1;2025-02-28 08:13:38.657;76;2;77;2
1186;2025-02-28 07:32:37.407;0;0;0;1;2025-02-28 08:13:37.270;1178;16;1179;1
1187;2025-02-28 06:53:11.200;0;1;0;1;2025-02-28 08:13:47.690;15495;633;15495;1
1188;2025-02-28 06:48:27.703;0;0;0;1;2025-02-28 08:13:45.277;178;2;179;2
1189;2025-02-28 06:48:44.267;0;1;0;1;2025-02-28 08:13:57.713;1849;16;1850;1
1190;2025-02-28 06:51:44.733;0;0;0;1;2025-02-28 08:14:03.723;6287;16;6289;1
1191;2025-02-28 06:50:23.790;1;0;0;1;2025-02-28 08:14:13.740;13787;61;13788;1
1192;2025-02-28 06:49:09.743;0;1;0;1;2025-02-28 08:14:13.750;589;16;589;1
1193;2025-02-28 06:50:23.790;1;0;0;1;2025-02-28 08:14:24.763;11023;61;11025;1
1194;2025-02-28 07:35:53.357;0;1;0;1;2025-02-28 08:14:25.660;2900;16;2901;1
1195;2025-02-28 06:50:23.883;0;0;0;1;2025-02-28 08:14:35.783;6607;1260;6608;1
1196;2025-02-28 06:46:58.277;0;0;0;1;2025-02-28 08:14:45.803;180;2;181;2
1197;2025-02-28 06:46:39.220;0;0;0;1;2025-02-28 08:14:45.800;164;2;165;2
1198;2025-02-28 07:32:37.390;0;0;0;1;2025-02-28 08:14:49.727;5803;16;5805;1
1199;2025-02-28 06:56:58.210;0;0;0;1;2025-02-28 08:14:50.807;207260;47835;94944;1
1200;2025-02-28 07:35:53.357;0;1;0;1;2025-02-28 08:14:57.743;5502;16;5503;1
1201;2025-02-28 06:48:27.713;0;0;0;1;2025-02-28 08:15:02.910;565940;47835;163472;1
1202;2025-02-28 06:49:09.743;0;1;0;1;2025-02-28 08:15:10.757;495;16;496;1
1203;2025-02-28 06:48:27.710;0;0;0;1;2025-02-28 08:15:15.083;328217;47857;128264;1
1204;2025-02-28 06:50:23.790;1;0;0;1;2025-02-28 08:15:34.240;10373;61;10374;1
1205;2025-02-28 07:35:53.357;0;1;0;1;2025-02-28 08:15:32.780;2180;16;2181;1
